sio2,tio2,al2o3,feo,fe2o3,mno,na2o,k2o,mgo,cao,p2o5,h2o,d,Author,Year
61.28,0.77,10.29,0.0,0.0,0.0,0.0,0.0,14.31,13.35,0.0,0.0,2.61899995803833,Hoffman D.,2011
61.35,0.0,10.3,0.0,0.0,0.0,0.0,0.65,14.33,13.37,0.0,0.0,2.6029999256134038,Hoffman D.,2011
61.21,0.38,10.28,0.0,0.0,0.0,0.49,0.0,14.3,13.34,0.0,0.0,2.615000009536743,Hoffman D.,2011
61.43,0.0,10.32,0.0,0.19,0.0,0.0,0.33,14.35,13.39,0.0,0.0,2.611000061035156,Hoffman D.,2011
61.47,0.19,9.3,0.0,0.095,0.0,0.24,0.16,15.31,13.23,0.0,0.0,2.615000009536743,Hoffman D.,2011
61.42,0.76,9.3,0.0,0.0,0.0,0.0,0.0,15.3,13.22,0.0,0.0,2.61899995803833,Hoffman D.,2011
61.29,0.0,9.28,0.0,0.0,0.0,0.98,0.0,15.27,13.19,0.0,0.0,2.609999895095825,Hoffman D.,2011
61.36,0.38,9.29,0.0,0.0,0.0,0.49,0.0,15.28,13.21,0.0,0.0,2.615000009536743,Hoffman D.,2011
61.46,0.38,9.3,0.0,0.0,0.0,0.0,0.32,15.31,13.23,0.0,0.0,2.611999988555908,Hoffman D.,2011
61.54,0.38,9.31,0.0,0.19,0.0,0.0,0.0,15.33,13.25,0.0,0.0,2.611999988555908,Hoffman D.,2011
61.58,0.0,9.32,0.0,0.19,0.0,0.0,0.32,15.34,13.25,0.0,0.0,2.621999979019165,Hoffman D.,2011
60.61,0.76,9.53,0.0,0.0,0.0,0.0,0.0,15.07,14.02,0.0,0.0,2.631999969482422,Hoffman D.,2011
60.48,0.0,9.51,0.0,0.0,0.0,0.98,0.0,15.04,13.99,0.0,0.0,2.624000072479248,Hoffman D.,2011
60.68,0.0,9.55,0.0,0.0,0.0,0.0,0.64,15.09,14.04,0.0,0.0,2.61899995803833,Hoffman D.,2011
60.84,0.0,9.57,0.0,0.38,0.0,0.0,0.0,15.13,14.08,0.0,0.0,2.638000011444092,Hoffman D.,2011
60.96,0.32,9.67,0.0,0.023,0.0,0.029,0.0,16.76,12.24,0.0,0.0,2.61899995803833,Hoffman D.,2011
61.0,0.25,9.66,0.0,0.12,0.0,0.049,0.15,16.8,11.98,0.0,0.0,2.618000030517578,Hoffman D.,2011
61.22,0.3,9.73,0.0,0.023,0.0,0.029,0.0,14.99,13.7,0.0,0.0,2.6059999465942383,Hoffman D.,2011
61.1,0.3,9.71,0.0,0.023,0.0,0.029,0.0,15.64,13.19,0.0,0.0,2.619999885559082,Hoffman D.,2011
61.22,0.3,9.73,0.0,0.023,0.0,0.029,0.0,14.99,13.7,0.0,0.0,2.621000051498413,Hoffman D.,2011
61.1,0.3,9.71,0.0,0.023,0.0,0.029,0.0,15.64,13.19,0.0,0.0,2.619999885559082,Hoffman D.,2011
72.0,0.0,1.1,0.0,0.0,0.0,12.6,0.2,5.5,8.6,0.0,0.0,2.5,Nagashima T.,2011
67.52,0.0,8.74,0.0,0.0,0.0,3.97,0.0,9.91,9.86,0.0,0.0,2.510999917984009,Brix P.,2011
72.55,0.0,9.91,0.0,0.0,0.0,7.34,0.0,5.02,5.18,0.0,0.0,2.434000015258789,Brix P.,2011
67.52,0.0,8.74,0.0,0.0,0.0,3.97,0.0,9.91,9.86,0.0,0.0,2.51200008392334,Brix P.,2011
64.33,3.22,11.96,0.0,0.0,0.0,0.0,0.0,4.46,16.03,0.0,0.0,2.6050000190734863,Brix P.,2011
73.93,0.0,3.03,0.0,0.0,0.0,6.97,4.58,5.66,5.83,0.0,0.0,2.440000057220459,Brix P.,2011
65.9,0.0,11.71,0.0,0.0,0.0,6.08,0.0,10.14,6.16,0.0,0.0,2.502000093460083,Brix P.,2011
72.0,0.0,1.1,0.0,0.0,0.0,12.6,0.2,5.5,8.6,0.0,0.0,2.490000009536743,Akiba S.,2011
0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,20.0,70.0,0.0,2.3929998874664307,Ahmed A.A.,2011
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,0.0,2.4089999198913574,Ahmed A.A.,2011
0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,10.0,65.0,0.0,2.421999931335449,Ahmed A.A.,2011
49.47,0.0,0.0,0.0,0.0,0.0,26.38,0.0,0.0,23.08,1.07,0.0,2.6989998817443848,Brauer D.S.,2011
69.47,0.0,3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.19,0.0,2.430000066757202,Aitken B.G.,2009
69.9,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,2.414999961853028,Aitken B.G.,2009
69.19,0.0,8.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,0.0,2.371999979019165,Aitken B.G.,2009
69.7,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,2.2869999408721924,Aitken B.G.,2009
69.85,0.0,20.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.56,0.0,2.2869999408721924,Aitken B.G.,2009
69.77,0.0,22.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.05,0.0,2.336999893188477,Aitken B.G.,2009
70.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,2.3480000495910645,Aitken B.G.,2009
69.78,0.0,23.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03,0.0,2.3529999256134038,Aitken B.G.,2009
0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,2.9200000762939453,Konidakis I.,2010
45.79,0.0,0.0,0.0,0.0,0.0,24.16,0.0,0.0,26.71,3.34,0.0,2.7669999599456787,Marzouk S.Y.,2010
0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,2.970000028610229,El-Desoky M.M.,2011
65.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,10.0,0.0,0.0,2.5309998989105225,Chimalawong P.,2010
50.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,2.720000028610229,Verne E.,2002
70.37,0.0,1.17,0.0,0.0,0.0,12.97,0.51,5.32,9.66,0.0,0.0,2.509999990463257,Kuriyama N.,2002
55.01,0.0,14.97,0.0,0.0,0.0,4.99,0.0,15.02,10.01,0.0,0.0,2.630000114440918,Kuriyama N.,2002
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.200000047683716,Hashimoto T.,2007
95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2100000381469727,Hashimoto T.,2007
66.29,16.1,0.0,0.0,0.0,0.0,10.5,7.1,0.0,0.0,0.0,0.0,2.630000114440918,Hashimoto T.,2007
0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.67,0.0,2.509999990463257,Hashimoto T.,2007
65.0,0.0,5.0,0.0,0.0,0.0,9.97,0.0,9.97,10.06,0.0,0.0,2.5339999198913574,Kuriyama N.,2001
70.37,0.0,1.17,0.0,0.0,0.0,12.97,0.51,5.32,9.66,0.0,0.0,2.509999990463257,Kuriyama N.,2001
55.01,0.0,14.97,0.0,0.0,0.0,4.99,0.0,15.02,10.01,0.0,0.0,2.630000114440918,Kuriyama N.,2001
54.83,0.0,15.12,0.0,0.0,0.0,10.05,0.0,10.04,9.96,0.0,0.0,2.5840001106262207,Kuriyama N.,2001
70.25,0.0,1.17,0.0,0.0,0.0,13.02,0.51,5.34,9.7,0.0,0.0,2.509999990463257,Kuriyama N.,2001
55.01,0.0,14.97,0.0,0.0,0.0,4.99,0.0,15.02,10.01,0.0,0.0,2.630000114440918,Kuriyama N.,2001
54.69,0.0,15.17,0.0,0.0,0.0,10.08,0.0,10.07,10.0,0.0,0.0,2.5840001106262207,Kuriyama N.,2001
72.02,0.0,0.59,0.0,0.0,0.0,13.48,0.63,3.7,9.58,0.0,0.0,2.490000009536743,Maeda T.,1998
71.37,0.0,1.14,0.0,0.0,0.0,10.75,0.92,15.82,0.0,0.0,0.0,2.4200000762939453,Nishizawa M.,2010
70.08,0.0,1.72,0.0,0.0,0.0,10.38,1.86,15.96,0.0,0.0,0.0,2.470000028610229,Nishizawa M.,2010
68.04,0.0,1.13,0.0,0.0,0.0,14.4,0.0,16.43,0.0,0.0,0.0,2.490000009536743,Nishizawa M.,2010
75.02,0.0,0.0,0.0,0.0,0.0,14.98,0.0,10.0,0.0,0.0,0.0,2.430000066757202,Nishizawa M.,2010
70.5,0.0,3.2,0.0,0.0,0.0,13.4,0.0,12.9,0.0,0.0,0.0,2.430000066757202,Tsujimura T.,2011
69.0,0.0,5.3,0.0,0.0,0.0,13.1,0.0,12.6,0.0,0.0,0.0,2.440000057220459,Tsujimura T.,2011
69.6,0.0,5.2,0.0,0.0,0.0,13.0,0.0,12.2,0.0,0.0,0.0,2.4100000858306885,Tsujimura T.,2011
70.0,0.0,5.2,0.0,0.0,0.0,13.0,0.0,11.8,0.0,0.0,0.0,2.400000095367432,Tsujimura T.,2011
70.5,0.0,3.2,0.0,0.0,0.0,13.4,0.0,12.9,0.0,0.0,0.0,2.430000066757202,Tsujimura T.,2011
69.0,0.0,5.3,0.0,0.0,0.0,13.1,0.0,12.6,0.0,0.0,0.0,2.440000057220459,Tsujimura T.,2011
69.6,0.0,5.2,0.0,0.0,0.0,13.0,0.0,12.2,0.0,0.0,0.0,2.4100000858306885,Tsujimura T.,2011
70.0,0.0,5.2,0.0,0.0,0.0,13.0,0.0,11.8,0.0,0.0,0.0,2.400000095367432,Tsujimura T.,2011
69.0,0.0,5.3,0.0,0.0,0.0,9.8,3.3,12.6,0.0,0.0,0.0,2.400000095367432,Tsujimura T.,2011
69.5,0.0,5.2,0.0,0.0,0.0,9.8,3.3,12.2,0.0,0.0,0.0,2.390000104904175,Tsujimura T.,2011
70.6,0.0,3.2,0.0,0.0,0.0,12.0,1.3,12.9,0.0,0.0,0.0,2.400000095367432,Tsujimura T.,2011
69.0,0.0,5.3,0.0,0.0,0.0,11.1,2.0,12.6,0.0,0.0,0.0,2.400000095367432,Tsujimura T.,2011
70.5,0.0,3.2,0.0,0.0,0.0,10.0,1.4,14.9,0.0,0.0,0.0,2.4600000381469727,Tsujimura T.,2011
69.0,0.0,5.3,0.0,0.0,0.0,9.4,1.7,14.6,0.0,0.0,0.0,2.4100000858306885,Tsujimura T.,2011
69.0,0.0,5.3,0.0,0.0,0.0,9.8,3.3,12.6,0.0,0.0,0.0,2.400000095367432,Tsujimura T.,2011
69.5,0.0,5.2,0.0,0.0,0.0,9.8,3.3,12.2,0.0,0.0,0.0,2.390000104904175,Tsujimura T.,2011
70.6,0.0,3.2,0.0,0.0,0.0,12.0,1.3,12.9,0.0,0.0,0.0,2.400000095367432,Tsujimura T.,2011
69.0,0.0,5.3,0.0,0.0,0.0,11.1,2.0,12.6,0.0,0.0,0.0,2.400000095367432,Tsujimura T.,2011
70.5,0.0,3.2,0.0,0.0,0.0,10.0,1.4,14.9,0.0,0.0,0.0,2.4600000381469727,Tsujimura T.,2011
69.0,0.0,5.3,0.0,0.0,0.0,9.4,1.7,14.6,0.0,0.0,0.0,2.4100000858306885,Tsujimura T.,2011
71.33,0.0,1.1,0.0,0.0,0.0,10.89,0.9,15.78,0.0,0.0,0.0,2.4200000762939453,Tsujimura T.,2011
70.5,0.0,5.1,0.0,0.0,0.0,6.5,6.5,11.4,0.0,0.0,0.0,2.359999895095825,Tsujimura T.,2011
69.6,0.0,5.2,0.0,0.0,0.0,6.5,6.5,12.2,0.0,0.0,0.0,2.380000114440918,Tsujimura T.,2011
70.0,0.0,5.2,0.0,0.0,0.0,6.5,6.5,11.8,0.0,0.0,0.0,2.369999885559082,Tsujimura T.,2011
70.6,0.0,3.2,0.0,0.0,0.0,10.0,3.3,12.9,0.0,0.0,0.0,2.390000104904175,Tsujimura T.,2011
70.3,0.0,3.1,0.0,0.0,0.0,13.3,0.0,12.8,0.5,0.0,0.0,2.430000066757202,Tsujimura T.,2011
70.0,0.0,3.1,0.0,0.0,0.0,13.2,0.0,12.7,1.0,0.0,0.0,2.430000066757202,Tsujimura T.,2011
67.45,0.0,0.0,0.0,0.0,0.0,3.48,0.0,14.08,14.98,0.0,0.0,2.569999933242798,Shimizu T.,2008
79.16,0.0,0.0,0.0,0.0,0.0,5.96,0.0,0.0,14.88,0.0,0.0,2.4600000381469727,Shimizu T.,2008
70.44,0.0,0.34,0.0,0.0,0.0,1.38,0.0,13.3,14.54,0.0,0.0,2.5299999713897705,Shimizu T.,2008
67.12,0.0,8.01,0.0,0.0,0.0,6.84,0.0,6.03,12.0,0.0,0.0,2.5,Shimizu T.,2008
70.39,0.0,5.94,0.0,0.0,0.0,6.72,0.0,5.16,11.79,0.0,0.0,2.490000009536743,Shimizu T.,2008
72.98,0.0,3.99,0.0,0.0,0.0,5.97,1.09,6.02,9.95,0.0,0.0,2.470000028610229,Shimizu T.,2008
0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,65.0,0.0,2.4200000762939453,Startsev Yu.K.,2011
0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,60.0,0.0,2.440000057220459,Startsev Yu.K.,2011
0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,55.0,0.0,2.4600000381469727,Startsev Yu.K.,2011
0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,2.490000009536743,Startsev Yu.K.,2011
0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,45.0,0.0,2.5199999809265137,Startsev Yu.K.,2011
0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,2.5,Startsev Yu.K.,2011
0.0,0.0,0.0,0.0,0.0,0.0,37.56,0.0,0.0,0.0,62.44,0.0,2.430000066757202,Sokolov I.A.,2010
0.0,0.0,0.0,0.0,0.0,0.0,39.94,0.0,0.0,0.0,60.06,0.0,2.450000047683716,Sokolov I.A.,2010
0.0,0.0,0.0,0.0,0.0,0.0,45.02,0.0,0.0,0.0,54.98,0.0,2.4600000381469727,Sokolov I.A.,2010
0.0,0.0,0.0,0.0,0.0,0.0,50.18,0.0,0.0,0.0,49.82,0.0,2.5,Sokolov I.A.,2010
0.0,0.0,0.0,0.0,0.0,0.0,55.09,0.0,0.0,0.0,44.91,0.0,2.819999933242798,Sokolov I.A.,2010
0.0,0.0,0.0,0.0,0.0,0.0,56.97,0.0,0.0,0.0,43.03,0.0,2.5299999713897705,Sokolov I.A.,2010
0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,2.5,Sokolov I.A.,2011
75.0,0.0,12.5,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,2.359999895095825,Kuryaeva R.G.,2011
0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,65.0,0.0,2.3399999141693115,Christensen R.,2012
33.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.32,8.33,0.0,2.9100000858306885,Magallanes-Perd,2012
37.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.03,42.23,6.27,0.0,2.900000095367432,Magallanes-Perd,2012
34.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.06,40.87,7.94,0.0,2.9100000858306885,Magallanes-Perd,2012
0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,30.0,55.0,0.0,2.559000015258789,Kiani A.,2012
0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,30.0,55.0,0.0,2.559000015258789,Kiani A.,2012
0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,30.0,55.0,0.0,2.569999933242798,Kiani A.,2012
0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,30.0,55.0,0.0,2.575999975204468,Kiani A.,2012
71.46,0.0,0.98,0.0,0.05,0.0,13.18,0.26,4.98,9.09,0.0,0.0,2.5280001163482666,Hojamberdiev M.,2012
71.13,0.0,0.86,0.0,0.04,0.0,13.3,0.63,5.7,8.34,0.0,0.0,2.5299999713897705,Hojamberdiev M.,2012
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.200000047683716,Hojamberdiev M.,2012
73.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,7.0,3.0,0.0,0.0,2.447999954223633,Hojamberdiev M.,2012
73.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,7.0,3.0,0.0,0.0,2.447000026702881,Hojamberdiev M.,2012
75.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,2.4809999465942383,Hojamberdiev M.,2012
75.0,0.0,0.0,0.0,0.0,0.0,7.5,7.5,0.0,10.0,0.0,0.0,2.4790000915527344,Hojamberdiev M.,2012
75.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,2.4660000801086426,Hojamberdiev M.,2012
46.2,0.0,0.0,0.0,0.0,0.0,24.3,0.0,0.0,26.9,2.6,0.0,2.719000101089477,Lusvardi G.,2009
0.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,4.559999942779541,Masuno A.,2011
0.0,0.0,5.0,0.0,5.0,0.0,35.0,0.0,0.0,0.0,55.0,0.0,2.3299999237060547,Aqdim S.,2012
0.0,0.0,5.0,0.0,10.0,0.0,30.0,0.0,0.0,0.0,55.0,0.0,2.630000114440918,Aqdim S.,2012
0.0,0.0,5.0,0.0,15.0,0.0,25.0,0.0,0.0,0.0,55.0,0.0,2.720000028610229,Aqdim S.,2012
0.0,0.0,5.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,55.0,0.0,2.809999942779541,Aqdim S.,2012
0.0,0.0,0.0,0.0,0.0,0.0,25.25,0.0,0.0,30.55,44.2,0.0,2.7070000171661377,Rajendran V.,2010
0.0,0.25,0.0,0.0,0.0,0.0,24.9,0.0,0.0,30.6,44.25,0.0,2.640000104904175,Rajendran V.,2010
0.0,0.49,0.0,0.0,0.0,0.0,24.71,0.0,0.0,30.58,44.22,0.0,2.6419999599456787,Rajendran V.,2010
0.0,0.74,0.0,0.0,0.0,0.0,24.41,0.0,0.0,30.61,44.24,0.0,2.6449999809265137,Rajendran V.,2010
0.0,1.02,0.0,0.0,0.0,0.0,24.14,0.0,0.0,30.57,44.27,0.0,2.6480000019073486,Rajendran V.,2010
72.71,0.0,0.0,0.0,0.0,0.0,14.48,0.0,0.0,12.81,0.0,0.0,2.50600004196167,Hojamberdiev M.,2012
72.17,0.74,0.0,0.0,0.0,0.0,14.38,0.0,0.0,12.71,0.0,0.0,2.5199999809265137,Hojamberdiev M.,2012
70.59,2.91,0.0,0.0,0.0,0.0,14.06,0.0,0.0,12.43,0.0,0.0,2.559999942779541,Hojamberdiev M.,2012
0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,30.5,47.0,0.0,2.5989999771118164,Devi A.V.G.,2010
0.0,0.5,0.0,0.0,0.0,0.0,22.0,0.0,0.0,30.5,47.0,0.0,2.595999956130981,Devi A.V.G.,2010
0.0,1.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,30.5,47.0,0.0,2.601999998092652,Devi A.V.G.,2010
0.0,1.5,0.0,0.0,0.0,0.0,21.0,0.0,0.0,30.5,47.0,0.0,2.6070001125335693,Devi A.V.G.,2010
0.0,2.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,30.5,47.0,0.0,2.609999895095825,Devi A.V.G.,2010
0.0,2.5,0.0,0.0,0.0,0.0,20.0,0.0,0.0,30.5,47.0,0.0,2.618000030517578,Devi A.V.G.,2010
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.200000047683716,Zhao Qing,2012
92.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.3299999237060547,Zhao Qing,2012
80.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.380000114440918,Zhao Qing,2012
70.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.470000028610229,Zhao Qing,2012
60.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2.5199999809265137,Zhao Qing,2012
66.7,0.0,9.5,0.0,0.0,0.0,14.7,1.8,7.3,0.0,0.0,0.0,2.440000057220459,Wu Xinwei,2011
0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,24.0,45.0,0.0,2.609999895095825,Majhi M.R.,2011
64.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.98,5.01,0.0,2.674000024795532,Hesaraki S.,2010
0.0,0.0,10.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,50.0,0.0,2.630000114440918,Tiwari B.,2011
0.0,2.0,10.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,48.0,0.0,2.6600000858306885,Tiwari B.,2011
0.0,5.0,10.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,45.0,0.0,2.680000066757202,Tiwari B.,2011
0.0,10.0,10.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,40.0,0.0,2.720000028610229,Tiwari B.,2011
0.0,15.0,10.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,35.0,0.0,2.700000047683716,Tiwari B.,2011
0.0,20.0,10.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,30.0,0.0,2.4600000381469727,Tiwari B.,2011
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.52,47.48,0.0,2.650000095367432,Sajai N.,2012
43.9,0.0,0.0,0.0,1.18,0.0,24.83,0.0,0.0,27.44,2.65,0.0,2.746000051498413,Srivastava A.K.,2012
80.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.388000011444092,Yoshida S.,2012
60.0,0.0,5.0,0.0,0.0,0.0,30.0,0.0,5.0,0.0,0.0,0.0,2.509999990463257,Kumar V.,2012
65.0,0.0,5.0,0.0,0.0,0.0,25.0,0.0,5.0,0.0,0.0,0.0,2.4800000190734863,Kumar V.,2012
65.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,5.0,0.0,5.0,0.0,2.430000066757202,Kumar V.,2012
38.14,0.0,0.0,0.0,0.0,0.0,29.62,0.0,0.0,25.91,6.33,0.0,2.7869999408721924,Brauer D.S.,2012
60.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2.509999990463257,Mohajerani A.,2012
0.0,0.0,8.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,46.0,0.0,2.5899999141693115,Mohajerani A.,2012
62.37,0.024,13.22,0.0,0.063,0.0,1.51,0.0,14.1,8.71,0.0,0.0,2.569999933242798,Hausrath R.L.,2012
61.65,0.023,12.11,0.0,0.066,0.0,1.5,0.0,15.25,9.41,0.0,0.0,2.5799999237060547,Hausrath R.L.,2012
61.03,0.023,11.13,0.0,0.069,0.0,1.48,0.0,16.22,10.04,0.0,0.0,2.5999999046325684,Hausrath R.L.,2012
60.51,0.023,10.34,0.0,0.072,0.0,1.47,0.0,17.05,10.54,0.0,0.0,2.609999895095825,Hausrath R.L.,2012
60.61,0.023,12.92,0.0,0.07,0.0,1.07,0.0,15.63,9.68,0.0,0.0,2.5999999046325684,Hausrath R.L.,2012
60.79,0.023,12.95,0.0,0.074,0.0,1.08,0.0,14.6,10.49,0.0,0.0,2.5899999141693115,Hausrath R.L.,2012
60.26,0.023,12.84,0.0,0.07,0.0,1.5,0.0,15.62,9.68,0.0,0.0,2.5899999141693115,Hausrath R.L.,2012
60.14,0.65,12.83,0.0,0.12,0.0,1.08,0.0,15.53,9.65,0.0,0.0,2.5999999046325684,Hausrath R.L.,2012
60.99,0.023,12.99,0.0,0.078,0.0,1.08,0.0,13.54,11.29,0.0,0.0,2.5899999141693115,Hausrath R.L.,2012
60.74,0.65,12.94,0.0,0.12,0.0,1.09,0.0,12.21,12.24,0.0,0.0,2.5999999046325684,Hausrath R.L.,2012
64.3,0.0,15.79,0.0,0.0,0.0,0.0,0.0,9.58,10.33,0.0,0.0,2.559999942779541,Hausrath R.L.,2012
70.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,8.0,0.0,0.0,2.5169999599456787,Braunger M.L.,2012
65.0,5.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,8.0,0.0,0.0,2.5929999351501465,Braunger M.L.,2012
81.86,0.097,7.59,1.71,0.0,0.045,4.53,3.25,0.016,0.42,0.0,0.48,2.325999975204468,Wilding M.C.,1995
80.78,0.14,6.37,3.73,0.0,0.081,5.26,2.92,0.016,0.13,0.0,0.58,2.3929998874664307,Wilding M.C.,1995
77.12,0.14,5.08,6.53,0.0,0.23,6.91,2.98,0.016,0.28,0.0,0.72,2.4760000705718994,Wilding M.C.,1995
75.48,0.0,0.0,0.0,0.0,0.0,15.3,0.0,0.0,9.22,0.0,0.0,2.4749999046325684,Chromcikova M.,2012
76.6,0.0,0.0,0.0,0.0,0.0,0.0,14.98,0.0,8.42,0.0,0.0,2.4779999256134038,Chromcikova M.,2012
30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,50.0,0.0,2.4570000171661377,Abdelghany A.M.,2012
46.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,0.0,0.0,2.7839999198913574,Mahdy E.A.,2012
0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,24.0,16.0,41.0,0.0,2.680000066757202,Hasan M.S.,2012
0.0,0.0,0.0,0.0,2.0,0.0,17.0,0.0,22.0,17.0,42.0,0.0,2.734999895095825,Hasan M.S.,2012
0.0,0.0,0.0,0.0,4.0,0.0,16.0,0.0,23.0,16.0,41.0,0.0,2.789999961853028,Hasan M.S.,2012
0.0,0.0,0.0,0.0,4.0,0.0,14.0,0.0,23.0,16.0,43.0,0.0,2.782999992370605,Hasan M.S.,2012
0.0,0.0,0.0,0.0,4.0,0.0,11.0,0.0,22.0,17.0,46.0,0.0,2.753000020980835,Hasan M.S.,2012
0.0,0.0,0.0,0.0,4.04,0.0,6.06,0.0,23.23,16.16,50.51,0.0,2.7290000915527344,Hasan M.S.,2012
50.55,0.8,0.0,0.0,0.0,0.0,9.99,0.0,7.79,26.47,4.4,0.0,2.680000066757202,El-Meliegi E.,2012
45.87,0.0,0.0,0.0,0.0,0.0,24.21,0.0,0.0,27.7,2.22,0.0,2.7179999351501465,Lin Chung-Chern,2012
46.14,0.0,0.0,0.0,0.0,0.0,24.35,0.0,0.0,26.91,2.6,0.0,2.7070000171661377,Lin Chung-Chern,2012
47.09,0.0,0.0,0.0,0.0,0.0,24.85,0.0,0.0,24.05,4.01,0.0,2.674999952316284,Lin Chung-Chern,2012
48.44,0.0,0.0,0.0,0.0,0.0,25.56,0.0,0.0,20.0,6.0,0.0,2.5989999771118164,Lin Chung-Chern,2012
56.51,0.0,0.0,0.0,0.0,0.0,19.42,0.0,0.0,21.46,2.61,0.0,2.6440000534057617,Lin Chung-Chern,2012
56.83,0.0,0.0,0.0,0.0,0.0,19.53,0.0,0.0,20.65,2.99,0.0,2.624000072479248,Lin Chung-Chern,2012
57.28,0.0,0.0,0.0,0.0,0.0,19.69,0.0,0.0,19.48,3.55,0.0,2.6040000915527344,Lin Chung-Chern,2012
